*112021+0000000000000471 21...2+0000000019861520 22...2+0000000029989493 31...6+0000000000657502 51....-000000000010+175 87...6+0000000000000000 
*112022+0000000000000473 21...2+0000000018941960 22...2+0000000029815563 31...6+0000000000160269 51....-000000000010+175 87...6+0000000000000000 
*112023+0000000000008036 21...2+0000000000178147 22...2+0000000010009772 31...6+0000000001407089 51....-000000000010+175 87...6+0000000000001200 
*112024+0000000000008037 21...2+0000000000109414 22...2+0000000010009822 31...6+0000000001407563 51....-000000000010+175 87...6+0000000000001200 
*112025+0000000000008038 21...2+0000000000099628 22...2+0000000010020114 31...6+0000000001158431 51....-000000000010+175 87...6+0000000000001200 
*112026+0000000000008039 21...2+0000000000183088 22...2+0000000010020081 31...6+0000000001158267 51....-000000000010+175 87...6+0000000000001200 
*112027+0000000000008040 21...2+0000000000190584 22...2+0000000010036259 31...6+0000000000908371 51....-000000000010+175 87...6+0000000000001200 
*112028+0000000000008041 21...2+0000000000083935 22...2+0000000010036193 31...6+0000000000908620 51....-000000000010+175 87...6+0000000000001200 
*112029+0000000000008042 21...2+0000000000057370 22...2+0000000010064347 31...6+0000000000658279 51....-000000000010+175 87...6+0000000000001200 
*112030+0000000000008043 21...2+0000000000204163 22...2+0000000010064532 31...6+0000000000658181 51....-000000000010+175 87...6+0000000000001200 
*112031+0000000000h5120h 21...2+0000000000405764 22...2+0000000010058186 31...6+0000000000655551 51....-000000000010+175 87...6+0000000000001200 
*112032+0000000000008044 21...2+0000000000234987 22...2+0000000010128162 31...6+0000000000407548 51....-000000000010+175 87...6+0000000000001200 
*112033+0000000000008045 21...2+0000000039997801 22...2+0000000010127600 31...6+0000000000408195 51....-000000000010+175 87...6+0000000000001200 
*112034+0000000000008046 21...2+0000000039748294 22...2+0000000010389218 31...6+0000000000158459 51....-000000000010+175 87...6+0000000000001200 
*112035+0000000000008047 21...2+0000000000361047 22...2+0000000010390165 31...6+0000000000158049 51....-000000000010+175 87...6+0000000000001200 
*112036+0000000000h5180h 21...2+0000000002938327 22...2+0000000011008988 31...6+0000000000061312 51....-000000000010+175 87...6+0000000000001200 
*112037+0000000000008048 21...2+0000000020848670 22...2+0000000010763160 31...6+0000000000093292 51....-000000000010+175 87...6+0000000000001200 
*112038+0000000000008049 21...2+0000000019801975 22...2+0000000010766228 31...6+0000000000093024 51....-000000000010+175 87...6+0000000000001200 
*110028+0000000000770083 84...6-0000000002661487 85...6-0000000112824015 86...6-0000000000285417 88...6+0000000000000000 
*112039+0000000000000479 21...2+0000000038751696 22...2+0000000010317737 31...6+0000000000140508 51....-000000000010+175 87...6+0000000000000000 
*112040+0000000000000478 21...2+0000000000563080 22...2+0000000010107184 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112041+0000000000000475 21...2+0000000039987748 22...2+0000000010012458 31...6+0000000001147832 51....-000000000010+175 87...6+0000000000000000 
*112042+0000000000000474 21...2+0000000000269155 22...2+0000000010005456 31...6+0000000001397834 51....-000000000010+175 87...6+0000000000000000 
*112043+0000000000000480 21...2+0000000018743953 22...2+0000000010256163 31...6+0000000000115273 51....-000000000010+175 87...6+0000000000000000 
*112044+0000000000000481 21...2+0000000020692836 22...2+0000000010105791 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112045+0000000000000482 21...2+0000000019898786 22...2+0000000010137930 31...6+0000000000613143 51....-000000000010+175 87...6+0000000000000000 
*112046+0000000000000483 21...2+0000000020381933 22...2+0000000010081569 31...6+0000000000864244 51....-000000000010+175 87...6+0000000000000000 
*112047+0000000000000484 21...2+0000000020009414 22...2+0000000010061934 31...6+0000000001112787 51....-000000000010+175 87...6+0000000000000000 
*112048+0000000000000485 21...2+0000000020299663 22...2+0000000010059764 31...6+0000000001368599 51....-000000000010+175 87...6+0000000000000000 
*112049+0000000000000480 21...2+0000000018743980 22...2+0000000010256129 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112050+0000000000000482 21...2+0000000019898780 22...2+0000000010137790 31...6+0000000000613143 51....-000000000010+175 87...6+0000000000000000 
*112051+0000000000000484 21...2+0000000020009367 22...2+0000000010061990 31...6+0000000001112788 51....-000000000010+175 87...6+0000000000000000 
*112052+0000000000000485 21...2+0000000020299530 22...2+0000000010059868 31...6+0000000001368599 51....-000000000010+175 87...6+0000000000000000 
*112053+0000000000000483 21...2+0000000020381870 22...2+0000000010081393 31...6+0000000000864243 51....-000000000010+175 87...6+0000000000000000 
*112054+0000000000000481 21...2+0000000020692844 22...2+0000000010105657 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112055+0000000000000479 21...2+0000000038751720 22...2+0000000010317751 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112056+0000000000000477 21...2+0000000039852572 22...2+0000000010044613 31...6+0000000000636019 51....-000000000010+175 87...6+0000000000000000 
*112057+0000000000000475 21...2+0000000039987724 22...2+0000000010012451 31...6+0000000001147830 51....-000000000010+175 87...6+0000000000000000 
*112058+0000000000000474 21...2+0000000000269140 22...2+0000000010005367 31...6+0000000001397833 51....-000000000010+175 87...6+0000000000000000 
*112059+0000000000000476 21...2+0000000000332537 22...2+0000000010028726 31...6+0000000000889302 51....-000000000010+175 87...6+0000000000000000 
*112060+0000000000000478 21...2+0000000000563100 22...2+0000000010107081 31...6+0000000000388947 51....-000000000010+175 87...6+0000000000000000 
*112061+0000000000000478 21...2+0000000020563125 22...2+0000000029892844 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112062+0000000000000476 21...2+0000000020332463 22...2+0000000029971345 31...6+0000000000889304 51....-000000000010+175 87...6+0000000000000000 
*112063+0000000000000474 21...2+0000000020269095 22...2+0000000029994847 31...6+0000000001397836 51....-000000000010+175 87...6+0000000000000000 
*112064+0000000000000475 21...2+0000000019987716 22...2+0000000029987626 31...6+0000000001147835 51....-000000000010+175 87...6+0000000000000000 
*112065+0000000000000477 21...2+0000000019852527 22...2+0000000029955475 31...6+0000000000636021 51....-000000000010+175 87...6+0000000000000000 
*112066+0000000000000479 21...2+0000000018751695 22...2+0000000029682296 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112067+0000000000000481 21...2+0000000000692831 22...2+0000000029894273 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112068+0000000000000483 21...2+0000000000381785 22...2+0000000029918687 31...6+0000000000864245 51....-000000000010+175 87...6+0000000000000000 
*112069+0000000000000485 21...2+0000000000299562 22...2+0000000029940027 31...6+0000000001368599 51....-000000000010+175 87...6+0000000000000000 
*112070+0000000000000484 21...2+0000000000009340 22...2+0000000029937924 31...6+0000000001112787 51....-000000000010+175 87...6+0000000000000000 
*112071+0000000000000482 21...2+0000000039898761 22...2+0000000029862241 31...6+0000000000613144 51....-000000000010+175 87...6+0000000000000000 
*112072+0000000000000480 21...2+0000000038743917 22...2+0000000029743890 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112073+0000000000000480 21...2+0000000018743990 22...2+0000000010256161 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112074+0000000000000482 21...2+0000000019898789 22...2+0000000010137800 31...6+0000000000613143 51....-000000000010+175 87...6+0000000000000000 
*112075+0000000000000484 21...2+0000000020009403 22...2+0000000010062119 31...6+0000000001112786 51....-000000000010+175 87...6+0000000000000000 
*112076+0000000000000485 21...2+0000000020299678 22...2+0000000010059824 31...6+0000000001368599 51....-000000000010+175 87...6+0000000000000000 
*112077+0000000000000483 21...2+0000000020381865 22...2+0000000010081323 31...6+0000000000864244 51....-000000000010+175 87...6+0000000000000000 
*112078+0000000000000481 21...2+0000000020692803 22...2+0000000010105637 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112079+0000000000000479 21...2+0000000038751711 22...2+0000000010317743 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112080+0000000000000477 21...2+0000000039852572 22...2+0000000010044537 31...6+0000000000636019 51....-000000000010+175 87...6+0000000000000000 
*112081+0000000000000475 21...2+0000000039987693 22...2+0000000010012363 31...6+0000000001147831 51....-000000000010+175 87...6+0000000000000000 
*112082+0000000000000474 21...2+0000000000269171 22...2+0000000010005222 31...6+0000000001397833 51....-000000000010+175 87...6+0000000000000000 
*112083+0000000000000476 21...2+0000000000332548 22...2+0000000010028603 31...6+0000000000889302 51....-000000000010+175 87...6+0000000000000000 
*112084+0000000000000478 21...2+0000000000563093 22...2+0000000010107081 31...6+0000000000388947 51....-000000000010+175 87...6+0000000000000000 
*112085+0000000000000478 21...2+0000000020563102 22...2+0000000029892852 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112086+0000000000000476 21...2+0000000020332435 22...2+0000000029971380 31...6+0000000000889305 51....-000000000010+175 87...6+0000000000000000 
*112087+0000000000000474 21...2+0000000020269099 22...2+0000000029994821 31...6+0000000001397836 51....-000000000010+175 87...6+0000000000000000 
*112088+0000000000000475 21...2+0000000019987710 22...2+0000000029987633 31...6+0000000001147835 51....-000000000010+175 87...6+0000000000000000 
*112089+0000000000000477 21...2+0000000019852503 22...2+0000000029955464 31...6+0000000000636020 51....-000000000010+175 87...6+0000000000000000 
*112090+0000000000000479 21...2+0000000018751712 22...2+0000000029682303 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112091+0000000000000481 21...2+0000000000692822 22...2+0000000029894299 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112092+0000000000000483 21...2+0000000000381777 22...2+0000000029918805 31...6+0000000000864246 51....-000000000010+175 87...6+0000000000000000 
*112093+0000000000000485 21...2+0000000000299574 22...2+0000000029939994 31...6+0000000001368598 51....-000000000010+175 87...6+0000000000000000 
*112094+0000000000000484 21...2+0000000000009418 22...2+0000000029938060 31...6+0000000001112787 51....-000000000010+175 87...6+0000000000000000 
*112095+0000000000000482 21...2+0000000039898806 22...2+0000000029862154 31...6+0000000000613145 51....-000000000010+175 87...6+0000000000000000 
*112096+0000000000000480 21...2+0000000038743913 22...2+0000000029743871 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112097+0000000000000480 21...2+0000000018743972 22...2+0000000010256140 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112098+0000000000000482 21...2+0000000019898855 22...2+0000000010137915 31...6+0000000000613143 51....-000000000010+175 87...6+0000000000000000 
*112099+0000000000000484 21...2+0000000020009437 22...2+0000000010061855 31...6+0000000001112786 51....-000000000010+175 87...6+0000000000000000 
*112100+0000000000000485 21...2+0000000020299523 22...2+0000000010059986 31...6+0000000001368598 51....-000000000010+175 87...6+0000000000000000 
*112101+0000000000000483 21...2+0000000020381796 22...2+0000000010081330 31...6+0000000000864244 51....-000000000010+175 87...6+0000000000000000 
*112102+0000000000000481 21...2+0000000020692850 22...2+0000000010105718 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112103+0000000000000479 21...2+0000000038751712 22...2+0000000010317743 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112104+0000000000000477 21...2+0000000039852543 22...2+0000000010044554 31...6+0000000000636019 51....-000000000010+175 87...6+0000000000000000 
*112105+0000000000000475 21...2+0000000039987703 22...2+0000000010012353 31...6+0000000001147831 51....-000000000010+175 87...6+0000000000000000 
*112106+0000000000000474 21...2+0000000000269133 22...2+0000000010005279 31...6+0000000001397833 51....-000000000010+175 87...6+0000000000000000 
*112107+0000000000000476 21...2+0000000000332550 22...2+0000000010028657 31...6+0000000000889302 51....-000000000010+175 87...6+0000000000000000 
*112108+0000000000000478 21...2+0000000000563076 22...2+0000000010107179 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112109+0000000000000478 21...2+0000000020563082 22...2+0000000029892794 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112110+0000000000000476 21...2+0000000020332449 22...2+0000000029971324 31...6+0000000000889303 51....-000000000010+175 87...6+0000000000000000 
*112111+0000000000000474 21...2+0000000020269084 22...2+0000000029994797 31...6+0000000001397836 51....-000000000010+175 87...6+0000000000000000 
*112112+0000000000000475 21...2+0000000019987725 22...2+0000000029987618 31...6+0000000001147836 51....-000000000010+175 87...6+0000000000000000 
*112113+0000000000000477 21...2+0000000019852507 22...2+0000000029955459 31...6+0000000000636020 51....-000000000010+175 87...6+0000000000000000 
*112114+0000000000000479 21...2+0000000018751702 22...2+0000000029682297 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112115+0000000000000481 21...2+0000000000692816 22...2+0000000029894161 31...6+0000000000364205 51....-000000000010+175 87...6+0000000000000000 
*112116+0000000000000483 21...2+0000000000381771 22...2+0000000029918678 31...6+0000000000864246 51....-000000000010+175 87...6+0000000000000000 
*112117+0000000000000485 21...2+0000000000299615 22...2+0000000029940197 31...6+0000000001368600 51....-000000000010+175 87...6+0000000000000000 
*112118+0000000000000484 21...2+0000000000009361 22...2+0000000029938171 31...6+0000000001112789 51....-000000000010+175 87...6+0000000000000000 
*112119+0000000000000482 21...2+0000000039898819 22...2+0000000029862108 31...6+0000000000613144 51....-000000000010+175 87...6+0000000000000000 
*112120+0000000000000480 21...2+0000000038743895 22...2+0000000029743817 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112121+0000000000000480 21...2+0000000018743967 22...2+0000000010256194 31...6+0000000000115273 51....-000000000010+175 87...6+0000000000000000 
*112122+0000000000000482 21...2+0000000019898841 22...2+0000000010137932 31...6+0000000000613143 51....-000000000010+175 87...6+0000000000000000 
*112123+0000000000000484 21...2+0000000020009349 22...2+0000000010061985 31...6+0000000001112786 51....-000000000010+175 87...6+0000000000000000 
*112124+0000000000000485 21...2+0000000020299690 22...2+0000000010059837 31...6+0000000001368599 51....-000000000010+175 87...6+0000000000000000 
*112125+0000000000000483 21...2+0000000020381832 22...2+0000000010081330 31...6+0000000000864244 51....-000000000010+175 87...6+0000000000000000 
*112126+0000000000000481 21...2+0000000020692822 22...2+0000000010105833 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112127+0000000000000479 21...2+0000000038751713 22...2+0000000010317740 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112128+0000000000000477 21...2+0000000039852537 22...2+0000000010044617 31...6+0000000000636019 51....-000000000010+175 87...6+0000000000000000 
*112129+0000000000000475 21...2+0000000039987720 22...2+0000000010012381 31...6+0000000001147831 51....-000000000010+175 87...6+0000000000000000 
*112130+0000000000000474 21...2+0000000000269138 22...2+0000000010005247 31...6+0000000001397833 51....-000000000010+175 87...6+0000000000000000 
*112131+0000000000000476 21...2+0000000000332487 22...2+0000000010028663 31...6+0000000000889302 51....-000000000010+175 87...6+0000000000000000 
*112132+0000000000000478 21...2+0000000000563102 22...2+0000000010107178 31...6+0000000000388947 51....-000000000010+175 87...6+0000000000000000 
*112133+0000000000000478 21...2+0000000020563055 22...2+0000000029892805 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112134+0000000000000476 21...2+0000000020332454 22...2+0000000029971322 31...6+0000000000889304 51....-000000000010+175 87...6+0000000000000000 
*112135+0000000000000474 21...2+0000000020269062 22...2+0000000029994792 31...6+0000000001397836 51....-000000000010+175 87...6+0000000000000000 
*112136+0000000000000475 21...2+0000000019987705 22...2+0000000029987545 31...6+0000000001147836 51....-000000000010+175 87...6+0000000000000000 
*112137+0000000000000477 21...2+0000000019852503 22...2+0000000029955429 31...6+0000000000636020 51....-000000000010+175 87...6+0000000000000000 
*112138+0000000000000479 21...2+0000000018751692 22...2+0000000029682274 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112139+0000000000000481 21...2+0000000000692759 22...2+0000000029894133 31...6+0000000000364205 51....-000000000010+175 87...6+0000000000000000 
*112140+0000000000000483 21...2+0000000000381846 22...2+0000000029918453 31...6+0000000000864245 51....-000000000010+175 87...6+0000000000000000 
*112141+0000000000000485 21...2+0000000000299516 22...2+0000000029940127 31...6+0000000001368600 51....-000000000010+175 87...6+0000000000000000 
*112142+0000000000000484 21...2+0000000000009391 22...2+0000000029937785 31...6+0000000001112788 51....-000000000010+175 87...6+0000000000000000 
*112143+0000000000000482 21...2+0000000039898762 22...2+0000000029861997 31...6+0000000000613144 51....-000000000010+175 87...6+0000000000000000 
*112144+0000000000000480 21...2+0000000038743917 22...2+0000000029743830 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112145+0000000000000480 21...2+0000000018743960 22...2+0000000010256233 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112146+0000000000000482 21...2+0000000019898822 22...2+0000000010137942 31...6+0000000000613144 51....-000000000010+175 87...6+0000000000000000 
*112147+0000000000000484 21...2+0000000020009374 22...2+0000000010062165 31...6+0000000001112790 51....-000000000010+175 87...6+0000000000000000 
*112148+0000000000000485 21...2+0000000020299784 22...2+0000000010059870 31...6+0000000001368599 51....-000000000010+175 87...6+0000000000000000 
*112149+0000000000000483 21...2+0000000020381826 22...2+0000000010081457 31...6+0000000000864244 51....-000000000010+175 87...6+0000000000000000 
*112150+0000000000000481 21...2+0000000020692829 22...2+0000000010105752 31...6+0000000000364204 51....-000000000010+175 87...6+0000000000000000 
*112151+0000000000000479 21...2+0000000038751712 22...2+0000000010317737 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112152+0000000000000477 21...2+0000000039852560 22...2+0000000010044598 31...6+0000000000636019 51....-000000000010+175 87...6+0000000000000000 
*112153+0000000000000475 21...2+0000000039987703 22...2+0000000010012394 31...6+0000000001147831 51....-000000000010+175 87...6+0000000000000000 
*112154+0000000000000474 21...2+0000000000269118 22...2+0000000010005241 31...6+0000000001397832 51....-000000000010+175 87...6+0000000000000000 
*112155+0000000000000476 21...2+0000000000332487 22...2+0000000010028667 31...6+0000000000889302 51....-000000000010+175 87...6+0000000000000000 
*112156+0000000000000478 21...2+0000000000563106 22...2+0000000010107179 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112157+0000000000000478 21...2+0000000020563069 22...2+0000000029892850 31...6+0000000000388948 51....-000000000010+175 87...6+0000000000000000 
*112158+0000000000000476 21...2+0000000020332459 22...2+0000000029971326 31...6+0000000000889304 51....-000000000010+175 87...6+0000000000000000 
*112159+0000000000000474 21...2+0000000020269092 22...2+0000000029994805 31...6+0000000001397837 51....-000000000010+175 87...6+0000000000000000 
*112160+0000000000000475 21...2+0000000019987702 22...2+0000000029987615 31...6+0000000001147836 51....-000000000010+175 87...6+0000000000000000 
*112161+0000000000000477 21...2+0000000019852519 22...2+0000000029955459 31...6+0000000000636020 51....-000000000010+175 87...6+0000000000000000 
*112162+0000000000000479 21...2+0000000018751699 22...2+0000000029682266 31...6+0000000000140509 51....-000000000010+175 87...6+0000000000000000 
*112163+0000000000000481 21...2+0000000000692789 22...2+0000000029894086 31...6+0000000000364205 51....-000000000010+175 87...6+0000000000000000 
*112164+0000000000000483 21...2+0000000000381731 22...2+0000000029918492 31...6+0000000000864246 51....-000000000010+175 87...6+0000000000000000 
*112165+0000000000000485 21...2+0000000000299609 22...2+0000000029939973 31...6+0000000001368599 51....-000000000010+175 87...6+0000000000000000 
*112166+0000000000000484 21...2+0000000000009344 22...2+0000000029937672 31...6+0000000001112788 51....-000000000010+175 87...6+0000000000000000 
*112167+0000000000000482 21...2+0000000039898783 22...2+0000000029862074 31...6+0000000000613145 51....-000000000010+175 87...6+0000000000000000 
*112168+0000000000000480 21...2+0000000038743899 22...2+0000000029743871 31...6+0000000000115274 51....-000000000010+175 87...6+0000000000000000 
*112169+0000000000008050 21...2+0000000000177030 22...2+0000000010010201 31...6+0000000001398351 51....-000000000010+175 87...6+0000000000001200 
*112170+0000000000008051 21...2+0000000000107835 22...2+0000000010010132 31...6+0000000001398715 51....-000000000010+175 87...6+0000000000001200 
*112171+0000000000008052 21...2+0000000000097610 22...2+0000000010020922 31...6+0000000001148350 51....-000000000010+175 87...6+0000000000001200 
*112172+0000000000008053 21...2+0000000000181863 22...2+0000000010020983 31...6+0000000001148436 51....-000000000010+175 87...6+0000000000001200 
*112173+0000000000008054 21...2+0000000000189457 22...2+0000000010038453 31...6+0000000000888125 51....-000000000010+175 87...6+0000000000001200 
*112174+0000000000008055 21...2+0000000000080866 22...2+0000000010038005 31...6+0000000000891819 51....-000000000010+175 87...6+0000000000001200 
*112175+0000000000008056 21...2+0000000000051282 22...2+0000000010068475 31...6+0000000000637903 51....-000000000010+175 87...6+0000000000001200 
*112176+0000000000008057 21...2+0000000000202994 22...2+0000000010068406 31...6+0000000000638033 51....-000000000010+175 87...6+0000000000001200 
*112177+0000000000008058 21...2+0000000000235097 22...2+0000000010137386 31...6+0000000000387957 51....-000000000010+175 87...6+0000000000001200 
*112178+0000000000008059 21...2+0000000039985768 22...2+0000000010137147 31...6+0000000000388338 51....-000000000010+175 87...6+0000000000001200 
*112179+0000000000h5300h 21...2+0000000000622744 22...2+0000000010148968 31...6+0000000000346233 51....-000000000010+175 87...6+0000000000001200 
*112180+0000000000008060 21...2+0000000039673935 22...2+0000000010455213 31...6+0000000000138484 51....-000000000010+175 87...6+0000000000001200 
*112181+0000000000008061 21...2+0000000000374852 22...2+0000000010455357 31...6+0000000000138300 51....-000000000010+175 87...6+0000000000001200 
*112182+0000000000008062 21...2+0000000020741095 22...2+0000000010637853 31...6+0000000000113216 51....-000000000010+175 87...6+0000000000001200 
*112183+0000000000008063 21...2+0000000019884014 22...2+0000000010634963 31...6+0000000000114150 51....-000000000010+175 87...6+0000000000001200 
*110030+0000000000770084 84...6-0000000002698219 85...6-0000000114333965 86...6-0000000000294985 88...6+0000000000000000 
*112192+0000000000000484 21...2+0000000000560914 22...2+0000000010020097 31...6+0000000000398767 51....-000000000010+175 87...6+0000000000000000 
*112193+0000000000000485 21...2+0000000038783741 22...2+0000000010146088 31...6+0000000000145614 51....-000000000010+175 87...6+0000000000000000 
*112194+0000000000000486 21...2+0000000018712979 22...2+0000000010481995 31...6+0000000000111294 51....-000000000010+175 87...6+0000000000000000 
*112195+0000000000000489 21...2+0000000020016649 22...2+0000000010094369 31...6+0000000001133937 51....-000000000010+175 87...6+0000000000000000 
*112196+0000000000000491 21...2+0000000020295445 22...2+0000000010077099 31...6+0000000001385138 51....-000000000010+175 87...6+0000000000000000 
*112197+0000000000000490 21...2+0000000020295419 22...2+0000000010077119 31...6+0000000001385139 51....-000000000010+175 87...6+0000000000000000 
*112198+0000000000000488 21...2+0000000020372982 22...2+0000000010111323 31...6+0000000000884506 51....-000000000010+175 87...6+0000000000000000 
*112199+0000000000000487 21...2+0000000020664034 22...2+0000000010213429 31...6+0000000000375407 51....-000000000010+175 87...6+0000000000000000 
*112200+0000000000000485 21...2+0000000038783758 22...2+0000000010146172 31...6+0000000000145614 51....-000000000010+175 87...6+0000000000000000 
*112201+0000000000000483 21...2+0000000039851741 22...2+0000000010013826 31...6+0000000000647506 51....-000000000010+175 87...6+0000000000000000 
*112202+0000000000000481 21...2+0000000039984289 22...2+0000000009979700 31...6+0000000001147965 51....-000000000010+175 87...6+0000000000000000 
*112203+0000000000000480 21...2+0000000000269934 22...2+0000000009976955 31...6+0000000001398273 51....-000000000010+175 87...6+0000000000000000 
*112204+0000000000000482 21...2+0000000000329476 22...2+0000000010025486 31...6+0000000000898242 51....-000000000010+175 87...6+0000000000000000 
*112205+0000000000000484 21...2+0000000000560869 22...2+0000000010020163 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112206+0000000000000484 21...2+0000000020560874 22...2+0000000029979788 31...6+0000000000398767 51....-000000000010+175 87...6+0000000000000000 
*112207+0000000000000482 21...2+0000000020329484 22...2+0000000029974519 31...6+0000000000898242 51....-000000000010+175 87...6+0000000000000000 
*112208+0000000000000480 21...2+0000000020269963 22...2+0000000030023019 31...6+0000000001398276 51....-000000000010+175 87...6+0000000000000000 
*112209+0000000000000481 21...2+0000000019984108 22...2+0000000030020206 31...6+0000000001147967 51....-000000000010+175 87...6+0000000000000000 
*112210+0000000000000483 21...2+0000000019851764 22...2+0000000029986153 31...6+0000000000647507 51....-000000000010+175 87...6+0000000000000000 
*112211+0000000000000485 21...2+0000000018783746 22...2+0000000029853836 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112212+0000000000000487 21...2+0000000000664018 22...2+0000000029786416 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112213+0000000000000488 21...2+0000000000373018 22...2+0000000029888646 31...6+0000000000884509 51....-000000000010+175 87...6+0000000000000000 
*112214+0000000000000490 21...2+0000000000295409 22...2+0000000029922803 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112215+0000000000000491 21...2+0000000000295416 22...2+0000000029922785 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112216+0000000000000489 21...2+0000000000016636 22...2+0000000029905521 31...6+0000000001133938 51....-000000000010+175 87...6+0000000000000000 
*112217+0000000000000486 21...2+0000000038713036 22...2+0000000029517881 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112218+0000000000000486 21...2+0000000018713017 22...2+0000000010482056 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112219+0000000000000489 21...2+0000000020016655 22...2+0000000010094354 31...6+0000000001133939 51....-000000000010+175 87...6+0000000000000000 
*112220+0000000000000491 21...2+0000000020295427 22...2+0000000010077094 31...6+0000000001385139 51....-000000000010+175 87...6+0000000000000000 
*112221+0000000000000490 21...2+0000000020295465 22...2+0000000010077083 31...6+0000000001385140 51....-000000000010+175 87...6+0000000000000000 
*112222+0000000000000488 21...2+0000000020373015 22...2+0000000010111267 31...6+0000000000884508 51....-000000000010+175 87...6+0000000000000000 
*112223+0000000000000487 21...2+0000000020664057 22...2+0000000010213409 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112224+0000000000000485 21...2+0000000038783741 22...2+0000000010146173 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112225+0000000000000483 21...2+0000000039851774 22...2+0000000010013741 31...6+0000000000647504 51....-000000000010+175 87...6+0000000000000000 
*112226+0000000000000481 21...2+0000000039984293 22...2+0000000009979580 31...6+0000000001147962 51....-000000000010+175 87...6+0000000000000000 
*112227+0000000000000480 21...2+0000000000269973 22...2+0000000009976866 31...6+0000000001398273 51....-000000000010+175 87...6+0000000000000000 
*112228+0000000000000482 21...2+0000000000329417 22...2+0000000010025330 31...6+0000000000898241 51....-000000000010+175 87...6+0000000000000000 
*112229+0000000000000484 21...2+0000000000560886 22...2+0000000010020114 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112230+0000000000000484 21...2+0000000020560885 22...2+0000000029979810 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112231+0000000000000482 21...2+0000000020329489 22...2+0000000029974532 31...6+0000000000898242 51....-000000000010+175 87...6+0000000000000000 
*112232+0000000000000480 21...2+0000000020270020 22...2+0000000030023121 31...6+0000000001398272 51....-000000000010+175 87...6+0000000000000000 
*112233+0000000000000481 21...2+0000000019984192 22...2+0000000030020409 31...6+0000000001147966 51....-000000000010+175 87...6+0000000000000000 
*112234+0000000000000483 21...2+0000000019851764 22...2+0000000029986193 31...6+0000000000647506 51....-000000000010+175 87...6+0000000000000000 
*112235+0000000000000485 21...2+0000000018783761 22...2+0000000029853858 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112236+0000000000000487 21...2+0000000000664029 22...2+0000000029786487 31...6+0000000000375407 51....-000000000010+175 87...6+0000000000000000 
*112237+0000000000000488 21...2+0000000000372973 22...2+0000000029888673 31...6+0000000000884509 51....-000000000010+175 87...6+0000000000000000 
*112238+0000000000000490 21...2+0000000000295373 22...2+0000000029922846 31...6+0000000001385140 51....-000000000010+175 87...6+0000000000000000 
